id,respondent,categorical_variable,personal_id,IL,IN,IA,KS,MI,MN,MO,NE,ND,OH,SD,WI,AR,CO,KY,OK,PA,WV,MT,WY,census_region,education,household_income,age,gender
2177,3122079381,South west United States,Not at all,,1,1,1,,,1,1,1,,1,1,,,1,1,,,1,1,Mountain,Some college,"$25,000 - $49,999",45-60,Female
2178,3122078851,Midwest,Some,1,1,,,1,1,1,,,1,,1,,,,,1,,,,East North Central,Some college,"$150,000+",45-60,Female
2179,3122077063,midwest,Not much,,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,West North Central,Graduate degree,"$100,000 - $149,999",45-60,Male
2180,3122076551,U.S. Capitol,Not at all,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,South Atlantic,Graduate degree,"$50,000 - $99,999",> 60,Male
2181,3122076343,Midwest,Some,1,1,,,1,1,1,,,1,,1,,,,,,,,,East North Central,High school degree,"$150,000+",18-29,Female
2182,3122075310,Midwest,A lot,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,East North Central,Graduate degree,"$100,000 - $149,999",45-60,Male
2183,3122075212,midwest,A lot,1,1,1,,1,1,,1,1,,1,1,,,,,,,,,West North Central,Graduate degree,"$150,000+",45-60,Female
2184,3122073432,WAY North ;),Some,1,,,,,,,,,,,,,,,,,,,,East North Central,High school degree,"$150,000+",18-29,Female
2185,3122071519,Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,1,,,,,,East North Central,Graduate degree,"$100,000 - $149,999",> 60,Male
2186,3122071243,midwest,A lot,1,1,1,1,1,1,1,,,1,,,,,,,,,,,East North Central,Associate or bachelor degree,"$150,000+",45-60,Male
2187,3122069905,Midwest,A lot,1,1,,,,,,1,,,,1,,,,,,,,,East North Central,Graduate degree,"$100,000 - $149,999",45-60,Male
2188,3122069886,Midwest,A lot,1,1,,,,,,1,,,,1,,,,,,,,,,,,,
2189,3122068406,Midwest nonsense,Not much,1,1,1,,1,1,1,,,1,,1,,,,,,,,,East North Central,Some college,"$150,000+",18-29,Female
2190,3122067956,Vermont is beautiful during all seasons.,Not at all,1,1,1,,1,1,1,,,1,,1,,,,,,,,,New England,Some college,"$25,000 - $49,999",18-29,Female
2191,3122064472,northeast,Some,1,1,,1,1,1,1,1,1,,1,1,,,1,,,,,,New England,Associate or bachelor degree,"$150,000+",45-60,Female
2192,3122064232,Chicagoland,Not much,1,1,1,,1,1,1,1,,1,,1,,,,,,,,,East North Central,Graduate degree,"$150,000+",> 60,Male
2193,3122063124,Midwest,Some,1,1,1,1,,1,,,,1,,1,,,1,,,,,,East North Central,Associate or bachelor degree,"$150,000+",30-44,Male
2194,3122060778,West,Not at all,1,1,1,1,,1,1,1,,1,1,1,,,,,,,,,Pacific,Graduate degree,"$100,000 - $149,999",> 60,Female
2195,3122058046,north east,Not at all,,,1,1,,1,1,1,1,,1,1,1,,,1,,,1,1,Middle Atlantic,High school degree,"$50,000 - $99,999",45-60,Male
2196,3122057889,unstable,Not at all,,,1,,,,1,1,1,,1,,1,1,,,,,1,1,East North Central,High school degree,"$25,000 - $49,999",30-44,Male
2197,3122057047,Upper Midwest,Some,1,1,1,,1,1,,,,1,,1,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$150,000+",18-29,Female
2198,3122056257,Midwest,A lot,1,1,1,1,,1,1,1,1,,1,1,,,,1,,,,,West North Central,Associate or bachelor degree,"$150,000+",30-44,Female
2199,3122053011,ALL FOUR SEASONS ARE NICE BUT THIS WINTER IS THE MOST BRUTAL ONE YET,A lot,1,1,1,,1,,,1,,1,,1,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",30-44,Female
2200,3122050623,North west,Not at all,1,1,1,1,,1,1,1,1,1,1,1,,,,1,,,,,Pacific,Some college,"$25,000 - $49,999",30-44,Male
2201,3122050569,Midwest,A lot,1,1,1,,1,1,1,,,1,1,1,1,,,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",45-60,Female
2202,3122050015,Heaven,Not much,,,1,1,,,,1,1,,1,,,,,,,,,,Pacific,High school degree,"$25,000 - $49,999",> 60,Male
2203,3122048525,Expensive and Entertainment Country.,Some,,,,1,,,1,,,,,,,,,,,,,,West North Central,Less than high school degree,"$0 - $24,999",18-29,Female
2204,3122047429,west,Not at all,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,Mountain,Graduate degree,"$100,000 - $149,999",> 60,Male
2205,3122044100,East Coast,Not at all,,,1,1,,,1,1,,,,,1,1,,1,,,,,Middle Atlantic,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
2206,3122041812,WA,Not at all,,1,1,1,,1,1,1,1,,1,1,1,1,1,1,,,,1,Pacific,Associate or bachelor degree,"$150,000+",45-60,Male
2207,3122039992,Depressed,Not at all,,,1,1,,,1,1,,,,1,,,,,,,1,1,Middle Atlantic,Some college,"$0 - $24,999",30-44,Female
2208,3122039410,Upper Midwest,Some,1,1,1,,1,1,,,1,1,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
2209,3122037878,open,Some,,1,1,,,1,,1,,1,,,,,,1,,,1,,Middle Atlantic,Associate or bachelor degree,"$25,000 - $49,999",30-44,Female
2210,3122036410,Southwest,Not at all,1,1,1,1,1,1,1,,,,,1,,,,,,,,,West South Central,Graduate degree,"$150,000+",> 60,Male
2211,3122035910,The midwest.,Some,1,,1,1,1,1,1,1,1,,1,1,1,1,,,,,,,West North Central,Some college,"$100,000 - $149,999",> 60,Female
2212,3122035874,Midwest,A lot,1,1,1,,1,,,,,1,,1,,,,,1,,,,East North Central,High school degree,"$50,000 - $99,999",> 60,Female
2213,3122034596,Southeast,Not much,1,,,,1,,,,,,,1,,,,,,,,,South Atlantic,Associate or bachelor degree,"$150,000+",30-44,Female
2214,3122034277,The Midwest,Some,1,1,1,1,1,1,,,1,1,1,1,,,,,,,,,,,,,
2215,3122032749,Midwest,Some,1,1,1,1,,,,,,,,,,,1,,,,,,East North Central,Some college,"$150,000+",45-60,Male
2216,3122031955,Gods Country....,A lot,,,,,,,,1,1,,1,,,1,,,,,1,1,,,,,
2217,3122030597,The west,Not much,1,1,1,1,,,1,1,,,,,,,,1,,,,,Mountain,Associate or bachelor degree,"$25,000 - $49,999",45-60,Male
2218,3122026011,Mid Atlantic,Not at all,1,1,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,
2219,3122017469,Midwest,Some,1,1,,,,,1,,,1,,,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",> 60,Male
2220,3122016809,Midwest,A lot,1,1,1,1,,,1,1,,,,,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",18-29,Male
2221,3122016516,Central Illinois (the Midwest),A lot,1,1,1,,,,1,,,1,,,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",> 60,Male
2222,3122016351,Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$25,000 - $49,999",> 60,Female
2223,3122012915,midwest,A lot,,,1,,,1,,1,1,,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
2224,3122011216,Midwest,A lot,1,1,1,,1,1,1,1,1,1,,1,,,,,,,,,East North Central,Graduate degree,"$50,000 - $99,999",> 60,Female
2225,3122010385,Midwest,A lot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,East North Central,Some college,"$50,000 - $99,999",> 60,Male
2226,3122010054,The Midwest,Some,1,1,,,1,1,,,,1,,,,,,,,,,,East North Central,Graduate degree,"$25,000 - $49,999",18-29,Female
2227,3122009989,Beautiful,A lot,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,1,1,Pacific,Associate or bachelor degree,"$0 - $24,999",30-44,Male
2228,3122008022,"awful, flat, ugly",Not much,,1,,,1,,,,,1,,,,,1,,1,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",30-44,Female
2229,3122005633,Midwest,Some,1,1,1,,1,1,,1,,1,,1,,,,,1,,,,East North Central,Graduate degree,"$100,000 - $149,999",45-60,Female
2230,3122003769,Midwest,A lot,1,1,1,,1,1,,,,1,1,1,,,,,,,,,East North Central,Some college,"$100,000 - $149,999",> 60,Female
2231,3122000045,northeast,Not at all,,,1,1,,,,1,,,,1,,1,,,,,,,,,,,
2232,3121998466,Midwest,A lot,,,1,,,,,,,,,1,,,,,,,,,East North Central,Some college,,18-29,Male
2233,3121997149,I live in small town Iowa. Rumors travel faster than the people.  Everyone wants to leave but they're sucked in and can't.,Not much,,,1,1,,1,1,1,1,,1,,,,,1,,,,,West North Central,,,18-29,Female
2234,3121996835,Western United States,Some,,,,,,1,,1,1,,1,1,,1,,,,,1,1,Mountain,Associate or bachelor degree,"$25,000 - $49,999",18-29,Female
2235,3121989874,Southeasters United States or the Deep South,Not at all,1,,1,1,,,1,1,1,,1,,,,,1,,,,,South Atlantic,Associate or bachelor degree,"$25,000 - $49,999",> 60,Female
2236,3121989143,Sunny California,Not at all,,,,1,,,1,1,,,,,,1,,,,,1,1,Pacific,Some college,"$150,000+",45-60,Female
2237,3121986200,Northern Virginia,Not at all,1,1,1,1,1,1,1,1,1,,1,1,,,,,,,,,South Atlantic,Associate or bachelor degree,"$150,000+",30-44,Male
2238,3121984077,The Diverse part,Not much,,,,,,,,,,1,,,,1,,,,,1,1,East North Central,Some college,"$150,000+",18-29,Male
2239,3121982001,midwest united states,A lot,,,,1,,,1,,,,,,1,,,1,,,,,West South Central,High school degree,"$50,000 - $99,999",> 60,Female
2240,3121979524,New York City,Not at all,,,,1,,,,1,,,,,,1,,,,,,,Middle Atlantic,Some college,"$0 - $24,999",30-44,Female
2241,3121979084,"The Mid-West. The Heartland, The best location in the Nation.",A lot,1,1,1,1,1,1,1,1,,1,,1,1,,,1,,,,,East North Central,Some college,,> 60,Male
2242,3121978111,South Central U.S.,Some,,,,1,,,,1,1,,1,,,,,,,,1,1,West South Central,Some college,"$25,000 - $49,999",> 60,Male
2243,3121978077,North central,Some,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Graduate degree,"$150,000+",> 60,Male
2244,3121976207,Texas,Not at all,1,,1,1,1,,,,,,,,,,,,,,,,West South Central,Graduate degree,"$50,000 - $99,999",45-60,Female
2245,3121975799,southwest,Not at all,,,1,1,,,1,1,1,,1,,1,,,1,,,,,Mountain,Associate or bachelor degree,"$150,000+",> 60,Female
2246,3121975222,The South,Not at all,,,1,1,,,1,1,,,,,,1,,1,,,,,East South Central,High school degree,"$0 - $24,999",18-29,Male
2247,3121975064,Mid-Atlantic,Not at all,1,1,1,1,,,1,,,,,,1,,,1,,,,,South Atlantic,Graduate degree,"$150,000+",> 60,Male
2248,3121974843,high plains,A lot,,,1,1,,1,,1,1,,1,,,1,,1,,,,1,West North Central,Graduate degree,"$50,000 - $99,999",> 60,Female
2249,3121974728,Widwest,Some,1,1,,,1,1,,1,,1,,1,,,,,1,1,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",45-60,Male
2250,3121974433,Upper midwest,A lot,1,,1,,1,1,,,,,,1,,,,,,,,,,,,,
2251,3121973399,The Northeast.,Not at all,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,,1,1,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
2252,3121971967,Northeast,Not at all,1,1,,1,,,1,1,,,,1,,,,1,,,,,South Atlantic,Associate or bachelor degree,"$50,000 - $99,999",30-44,Female
2253,3121971025,Northeast USA,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,New England,Associate or bachelor degree,"$150,000+",> 60,Male
2254,3121970674,northeast,Not at all,1,,1,1,,,1,1,,1,,,,,,,,,,,Middle Atlantic,Some college,"$150,000+",> 60,Female
2255,3121969343,mid-atlantic,A lot,1,1,1,1,1,,1,,,,,1,,,,1,,,,,Middle Atlantic,Graduate degree,"$150,000+",30-44,Female
2256,3121969222,mid atlantic,Not at all,1,,,1,1,,1,1,,,,,,,,,,,,,Middle Atlantic,Graduate degree,"$100,000 - $149,999",> 60,Female
2257,3121965373,N.E.,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,New England,,,45-60,Male
2258,3121965333,Mid-Atlantic,Not at all,,,,1,,1,,1,1,,,1,,,,,,,,1,South Atlantic,Graduate degree,"$150,000+",30-44,Male
2259,3121965194,Midwest,A lot,1,,1,1,1,1,1,1,1,,1,1,1,,,1,,,,,West North Central,Associate or bachelor degree,"$100,000 - $149,999",> 60,Male
2260,3121964611,midwest,Not at all,1,1,1,,1,,1,,,1,,1,,,1,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",18-29,Male
2261,3121960939,The Southwest,Not much,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,Mountain,Associate or bachelor degree,"$50,000 - $99,999",> 60,Male
2262,3121960736,The west coast,Not at all,,,,1,,,,,,,,,,1,,,,,,1,Pacific,Some college,"$25,000 - $49,999",18-29,Female
2263,3121960520,North central America,Not at all,,,,,,,,,,,,,,1,,,,,,1,West North Central,Some college,"$0 - $24,999",45-60,Female
2264,3121958971,Northern California,Not at all,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,1,Pacific,Associate or bachelor degree,,45-60,Male
2265,3121958598,Northeast,Not at all,1,1,1,,1,,,,,,,,,,,,,,,,Middle Atlantic,Some college,"$150,000+",45-60,Male
2266,3121957080,Midwest,Some,,,1,1,,,1,,,,,,1,,,1,,,,,West North Central,Associate or bachelor degree,"$150,000+",30-44,Female
2267,3121956648,Atlantic region,Not much,1,1,,1,1,1,,,1,1,1,1,1,,,1,,,,1,Middle Atlantic,Associate or bachelor degree,"$50,000 - $99,999",30-44,Male
2268,3121956311,Rocky Mountains,Some,1,1,,,1,,,,,1,,1,,,1,,,,,,Mountain,Graduate degree,"$50,000 - $99,999",30-44,Male
2269,3121953123,East,Not much,,,,,,1,,1,,1,,,,1,,,,,1,1,South Atlantic,Some college,"$25,000 - $49,999",18-29,Male
2270,3121953121,Southern California,Not at all,,,,,,1,,1,,,1,1,,1,,,,,1,1,Pacific,Some college,"$100,000 - $149,999",30-44,Female
2271,3121949250,upper midwest,A lot,1,1,1,,1,1,1,1,1,1,1,1,,,,,,,,,West North Central,Graduate degree,"$50,000 - $99,999",> 60,Female
2272,3121945620,West,Not at all,,1,1,1,,,1,1,,1,,1,1,,1,1,,,,,Pacific,Associate or bachelor degree,"$50,000 - $99,999",18-29,Female
2273,3121944600,Midwest,A lot,,,1,1,,,1,1,,,1,,1,1,,1,,,,,West South Central,Graduate degree,"$150,000+",30-44,Male
2274,3121942353,east,Not at all,1,1,1,1,1,,1,,,,,,,,,1,,,,,Middle Atlantic,Graduate degree,"$150,000+",45-60,Female
2275,3121941134,36758,Some,1,1,1,,1,1,1,1,1,1,,1,,,,1,,,,,,,,,
2276,3121940973,NEW YORK,Not at all,,1,,1,,,1,,,1,,1,1,,1,1,,1,,,Middle Atlantic,Some college,"$150,000+",18-29,Female
2277,3121938966,Upper MidWest,A lot,1,,1,,1,1,1,,1,,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$150,000+",45-60,Male
2278,3121937532,Colorado/West,Not much,1,1,1,1,,,1,1,1,,1,,,,,1,,,,,Mountain,Some college,"$150,000+",18-29,Female
2279,3121933872,Mid-Atlantic,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,South Atlantic,Associate or bachelor degree,"$100,000 - $149,999",30-44,Female
2280,3121931710,Central united States,Some,,,,1,,,,1,1,,1,,,1,,1,,,,1,West North Central,Some college,"$25,000 - $49,999",45-60,Female
2281,3121931410,midwest,Not at all,1,1,1,1,1,1,1,1,,1,,1,1,,,,,,,,East North Central,Graduate degree,"$150,000+",30-44,Female
2282,3121929310,United States,Some,1,1,1,,1,,,,,1,,1,,,,,,,,,East North Central,Some college,"$25,000 - $49,999",18-29,Female
2283,3121925960,Upper Midwest,A lot,1,,,1,,1,1,1,,,,1,,,,1,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",45-60,Female
2284,3121925838,midwest,Some,1,1,,,,,,,,1,,,,,,,,,,,East North Central,Graduate degree,"$100,000 - $149,999",> 60,Male
2285,3121925404,The midwest,A lot,1,,,,1,,,,,1,,1,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",18-29,Female
2286,3121924684,east coast/ mid atlantic,Not much,1,1,1,,1,1,1,1,1,1,1,1,1,,,,,,,,Middle Atlantic,Some college,"$100,000 - $149,999",18-29,Male
2287,3121923813,The Midwest,A lot,1,1,,,1,1,1,,,1,,1,,,,,,,,,East North Central,Graduate degree,"$150,000+",> 60,Male
2288,3121923433,east coast,Not at all,,,,1,,,,1,1,,1,,,1,,1,,,1,1,South Atlantic,Some college,"$25,000 - $49,999",30-44,Female
2289,3121916057,Rivirvue,Not much,1,,1,,1,,,,,,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$0 - $24,999",45-60,Male
2290,3121916007,North East,Not at all,,,,,,,,1,,,,,,,,,,,1,1,Middle Atlantic,Some college,"$0 - $24,999",> 60,Female
2291,3121915037,Northern midwest,Some,1,1,1,,,1,,1,,,1,1,,,,,,,,,West North Central,Some college,"$150,000+",45-60,Female
2292,3121914291,A southern rural community.,Not at all,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,,,South Atlantic,Associate or bachelor degree,"$50,000 - $99,999",45-60,Male
2293,3121910886,The South,Not much,,1,,1,,,,1,,,,1,,,,1,1,1,,1,East South Central,Some college,"$150,000+",45-60,Male
2294,3121910376,California,Not at all,1,1,,,1,1,,,1,1,1,1,,,,,,,,,Pacific,Associate or bachelor degree,"$25,000 - $49,999",45-60,Male
2295,3121910152,Northeast,Not at all,1,1,,,1,,,,,1,,1,,,,,,,,,Middle Atlantic,Associate or bachelor degree,"$100,000 - $149,999",> 60,Male
2296,3121909529,Northern California,Not at all,1,1,1,1,,1,1,1,,1,,,,,1,1,,,,1,Pacific,Associate or bachelor degree,"$100,000 - $149,999",18-29,Female
2297,3121909114,Mid Atlantic/North East,Not at all,,,1,1,,,1,1,1,,1,,1,,,1,,,,,Middle Atlantic,Some college,"$150,000+",18-29,Male
2298,3121908277,Central Texas,Not at all,1,,1,1,,,,1,1,,1,1,,,,1,,,1,1,West South Central,Graduate degree,"$150,000+",30-44,Female
2299,3121905068,The east.,Not at all,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,,,,,,,
2300,3121902777,mid west,Some,,,1,,,1,,,1,,1,1,,,,,,,,1,West North Central,Some college,"$25,000 - $49,999",45-60,Male
2301,3121902047,Pacificp  ',Some,,1,,,,,,1,,1,,,,1,,,,,1,,,,,,
2302,3121901676,The east.,Not at all,1,1,1,1,,1,1,1,1,,1,1,,,,1,,,,,,,,,
2303,3121899027,The Pacific Northwest,Not at all,1,1,1,1,,,1,,,,,1,,,,,,,,,Pacific,Graduate degree,"$50,000 - $99,999",> 60,Male
2304,3121897782,Midwest,A lot,1,1,1,,1,1,,,,,,1,,,,,,,,,East North Central,High school degree,"$0 - $24,999",> 60,Female
2305,3121896858,Upper Midwest,A lot,,,1,,,1,,1,1,,1,1,,,,,,,,,West North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Male
2306,3121895521,South,Not at all,1,1,,,,1,,,,1,,1,,,,,,,,,South Atlantic,Some college,"$50,000 - $99,999",30-44,Female
2307,3121893045,South,Not much,,,1,1,,,,1,1,,1,,,1,,1,,,,,South Atlantic,Graduate degree,"$0 - $24,999",> 60,Male
2308,3121892019,South,Not at all,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,East South Central,High school degree,"$50,000 - $99,999",> 60,Female
2309,3121889795,Mountain town,A lot,1,,1,,1,1,,1,1,,1,1,,,,,,,,,Mountain,Associate or bachelor degree,"$0 - $24,999",18-29,Female
2310,3121886146,northern plains,Not much,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,,,West North Central,Associate or bachelor degree,"$150,000+",> 60,Female
2311,3121885924,Midwest,Some,1,1,1,1,,1,1,1,1,,1,1,1,,,1,,,,,West North Central,Associate or bachelor degree,"$150,000+",30-44,Male
2312,3121885519,North America,Not much,,,,,,,,,1,,1,,1,1,,1,,,1,1,South Atlantic,Some college,"$25,000 - $49,999",> 60,Female
2313,3121882816,The South,A lot,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,,1,,South Atlantic,Graduate degree,"$0 - $24,999",30-44,Male
2314,3121881749,Promise Land,Not much,,,,1,,,,1,,,,,,,,1,,,,,West North Central,Some college,"$25,000 - $49,999",18-29,Male
2315,3121880478,Golden State. The best in the Country.,Not at all,,1,,1,1,1,,1,,,,1,,1,,,,,,,Pacific,Graduate degree,"$100,000 - $149,999",> 60,Female
2316,3121880356,the South,Not at all,1,1,1,1,,,1,1,,1,,,,,,1,,,,,West South Central,Some college,"$150,000+",45-60,Female
2317,3121879568,Carolina coast,Not at all,,,1,,,,,1,,,,,,1,,1,,,,1,,,,,
2318,3121878198,New England,Not at all,,1,1,1,,,,1,1,,1,1,,,1,,,,1,,,,,,
2319,3121876629,Midwest,Not much,,,1,1,,1,,,1,,1,1,,,,,,,,,West North Central,Graduate degree,"$150,000+",18-29,Female
2320,3121873356,The southeast,Not at all,1,1,,1,,,1,,,1,,,1,,,,,,,,South Atlantic,Associate or bachelor degree,"$150,000+",> 60,Female
2321,3121873060,The Desert,Not at all,,,,1,,,,1,,,1,,,1,,1,,,,1,Mountain,Some college,"$150,000+",30-44,Female
2322,3121867666,Fantastic!,A lot,,,1,1,,,1,,,,,,,,,,,,,,West North Central,Some college,"$0 - $24,999",45-60,Female
2323,3121865092,midwest,Some,1,1,1,1,1,,1,1,,1,,1,,,1,,,,,,East North Central,Graduate degree,"$150,000+",30-44,Male
2324,3121865065,"Rural, hickish crap.",Some,1,1,1,,1,1,1,,,1,,1,,,,,,,,,East North Central,Less than high school degree,"$25,000 - $49,999",30-44,Male
2325,3121861653,"East, great lakes area of the US",Not at all,,1,,1,,1,1,,,,,,1,,,,,,,,Middle Atlantic,Some college,"$50,000 - $99,999",45-60,Female
2326,3121861309,Upper Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",> 60,Male
2327,3121859550,southeast,Not at all,,1,,1,,,1,1,,,,,1,1,,1,,,,,South Atlantic,Associate or bachelor degree,"$150,000+",30-44,Male
2328,3121858400,Midwest,A lot,1,1,1,,1,1,1,,,1,,1,,,,,,,,,East North Central,Graduate degree,"$100,000 - $149,999",45-60,Male
2329,3121857870,southwest,Not much,,,1,1,,,,1,,,,,,,,,,,1,1,West South Central,Graduate degree,"$150,000+",> 60,Male
2330,3121856210,The BAy Area (northern California),Not at all,,,1,1,,,,1,,,,,,,,,,,,,Pacific,Graduate degree,"$50,000 - $99,999",45-60,Male
2331,3121853379,Pacific Northwest,Not at all,1,1,1,1,1,1,1,1,1,,1,1,1,,,1,,,,,Pacific,Associate or bachelor degree,"$150,000+",45-60,Male
2332,3121852779,west,Some,,1,1,1,1,1,,1,1,,1,1,,1,,1,,,,,Pacific,Some college,"$50,000 - $99,999",30-44,Male
2333,3121852446,west coast,Not at all,1,1,1,1,1,,,1,1,,,,,,,1,,,,1,Pacific,Some college,"$100,000 - $149,999",45-60,Female
2334,3121849835,midwwest,A lot,1,1,1,1,1,1,1,1,,1,,1,,,,,,,,,East North Central,Graduate degree,"$150,000+",> 60,Male
2335,3121847457,Midwest.,Some,,,,1,,,,1,1,,1,,,1,,,,,,1,Mountain,Graduate degree,"$100,000 - $149,999",45-60,Male
2336,3121846237,Midwest,Some,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,West North Central,Graduate degree,"$50,000 - $99,999",30-44,Female
2337,3121843963,midwest,Some,1,1,1,,1,,,,,,,,,,,,,,,,East North Central,Some college,"$50,000 - $99,999",30-44,Female
2338,3121842768,West,Not at all,1,1,1,1,1,1,1,1,1,,1,1,,,,1,,,,1,Pacific,Associate or bachelor degree,"$150,000+",30-44,Female
2339,3121842136,Midwest,Some,1,1,1,1,,,1,1,,,,,,,,,,,,,East North Central,Associate or bachelor degree,"$100,000 - $149,999",45-60,Female
2340,3121840073,North Midwestern-scenic beauty,Some,1,,1,1,,1,1,1,1,,1,,,,,,,,,,West North Central,Some college,"$0 - $24,999",> 60,Male
2341,3121840017,Rocky Mountains,Some,,,1,1,,1,,1,1,,1,,,,,1,,,,,Mountain,Graduate degree,"$25,000 - $49,999",> 60,Male
2342,3121839942,Midwest,A lot,1,1,1,,1,1,,,,1,,1,,,,,,,,,East North Central,Associate or bachelor degree,"$50,000 - $99,999",> 60,Female
2343,3121839925,Southwest,A lot,,,,1,,,,,,,,,,1,,1,,,1,1,West South Central,Some college,"$50,000 - $99,999",45-60,Female
2344,3121838879,West,Some,1,1,1,1,1,1,1,1,,1,1,1,1,,1,1,,,1,1,Pacific,Some college,"$100,000 - $149,999",30-44,Female
2345,3121838211,South,Not at all,1,1,,1,1,1,1,1,1,,,1,,,,,,,,,East South Central,Graduate degree,"$50,000 - $99,999",45-60,Male
2346,3121833555,Northeast,Not at all,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,1,Middle Atlantic,Graduate degree,"$100,000 - $149,999",30-44,Female
2347,3121830539,Denver... Mountains... Colorado,Not at all,1,1,1,1,,,1,1,,1,,,,,,1,,,,,Mountain,Some college,"$100,000 - $149,999",30-44,Female
2348,3121828036,midwest,Some,1,1,1,1,,,1,,,,,,1,,1,1,,,,,West North Central,High school degree,"$25,000 - $49,999",30-44,Female
2349,3121823646,New England,Not at all,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,,New England,Graduate degree,"$100,000 - $149,999",30-44,Female
2350,3121823509,South Philly,Not at all,1,,1,1,,,1,,,,,1,,,,1,,,,,,,,,
2351,3121820961,Mid West,Some,1,1,1,,1,,1,,,1,,1,,,,,1,,,,East North Central,Graduate degree,"$150,000+",45-60,Female
2352,3121820409,Northeast,Not much,1,1,,1,1,,1,,,,,1,1,,,1,,,,,Middle Atlantic,High school degree,"$50,000 - $99,999",45-60,Male
